Number,Label,Length_px
416,FR_NTR4_C2_F_HEAD_5.tif,373.005
417,FR_NTR4_C2_F_HEAD_6.tif,371.598
418,FR_NTR4_C2_F_HEAD_7.tif,401.011
419,FR_NTR4_C2_F_HEAD_8.tif,367.147
420,FR_NTR4_C2_F_HEAD_9.tif,393.146
56,FR_NTR4_C2_F_TARSUS_1.tif,83.024
57,FR_NTR4_C2_F_TARSUS_10.tif,86.608
58,FR_NTR4_C2_F_TARSUS_11.tif,91.586
59,FR_NTR4_C2_F_TARSUS_12.tif,85.983
60,FR_NTR4_C2_F_TARSUS_13.tif,89.471
61,FR_NTR4_C2_F_TARSUS_14.tif,74.967
62,FR_NTR4_C2_F_TARSUS_15.tif,92.087
63,FR_NTR4_C2_F_TARSUS_16.tif,76.942
64,FR_NTR4_C2_F_TARSUS_17.tif,85.44
65,FR_NTR4_C2_F_TARSUS_18.tif,83.024
66,FR_NTR4_C2_F_TARSUS_19.tif,88.119
67,FR_NTR4_C2_F_TARSUS_2.tif,72.801
68,FR_NTR4_C2_F_TARSUS_3.tif,75.895
69,FR_NTR4_C2_F_TARSUS_4.tif,83.726
70,FR_NTR4_C2_F_TARSUS_5.tif,81.584
71,FR_NTR4_C2_F_TARSUS_6.tif,71.169
72,FR_NTR4_C2_F_TARSUS_7.tif,85
73,FR_NTR4_C2_F_TARSUS_8.tif,83.487
74,FR_NTR4_C2_F_TARSUS_9.tif,82.68
381,FR_NTR4_C2_F_THORAX_1.tif,400.225
382,FR_NTR4_C2_F_THORAX_10.tif,437.041
383,FR_NTR4_C2_F_THORAX_11.tif,457.004
384,FR_NTR4_C2_F_THORAX_12.tif,431.115
385,FR_NTR4_C2_F_THORAX_13.tif,472.055
386,FR_NTR4_C2_F_THORAX_14.tif,470.952
387,FR_NTR4_C2_F_THORAX_15.tif,434.494
388,FR_NTR4_C2_F_THORAX_16.tif,436.01
389,FR_NTR4_C2_F_THORAX_17.tif,423.69
390,FR_NTR4_C2_F_THORAX_18.tif,377.486
391,FR_NTR4_C2_F_THORAX_19.tif,418.035
392,FR_NTR4_C2_F_THORAX_2.tif,430.192
393,FR_NTR4_C2_F_THORAX_3.tif,403.803
394,FR_NTR4_C2_F_THORAX_4.tif,428.565
395,FR_NTR4_C2_F_THORAX_5.tif,423.388
396,FR_NTR4_C2_F_THORAX_6.tif,401.688
397,FR_NTR4_C2_F_THORAX_7.tif,440.71
398,FR_NTR4_C2_F_THORAX_8.tif,415.471
399,FR_NTR4_C2_F_THORAX_9.tif,433.343
385,FR_NTR4_C2_F_TIBIA_1.tif,219.593
386,FR_NTR4_C2_F_TIBIA_10.tif,209.99
387,FR_NTR4_C2_F_TIBIA_11.tif,239.176
388,FR_NTR4_C2_F_TIBIA_12.tif,213.909
389,FR_NTR4_C2_F_TIBIA_13.tif,217.793
390,FR_NTR4_C2_F_TIBIA_14.tif,244.826
391,FR_NTR4_C2_F_TIBIA_15.tif,223.329
392,FR_NTR4_C2_F_TIBIA_16.tif,210.761
393,FR_NTR4_C2_F_TIBIA_17.tif,214.401
394,FR_NTR4_C2_F_TIBIA_18.tif,186.325
395,FR_NTR4_C2_F_TIBIA_19.tif,202.675
396,FR_NTR4_C2_F_TIBIA_2.tif,207.292
397,FR_NTR4_C2_F_TIBIA_3.tif,203.089
398,FR_NTR4_C2_F_TIBIA_4.tif,219.784
399,FR_NTR4_C2_F_TIBIA_5.tif,193.352
400,FR_NTR4_C2_F_TIBIA_6.tif,194.283
401,FR_NTR4_C2_F_TIBIA_7.tif,195.249
402,FR_NTR4_C2_F_TIBIA_8.tif,217.883
403,FR_NTR4_C2_F_TIBIA_9.tif,221.653
379,FR_NTR4_C2_F_WING_1.tif,914.887
380,FR_NTR4_C2_F_WING_10.tif,950.032
381,FR_NTR4_C2_F_WING_11.tif,964.503
382,FR_NTR4_C2_F_WING_12.tif,932.105
383,FR_NTR4_C2_F_WING_13.tif,978.188
384,FR_NTR4_C2_F_WING_14.tif,1019.018
385,FR_NTR4_C2_F_WING_15.tif,920.324
386,FR_NTR4_C2_F_WING_16.tif,969.745
387,FR_NTR4_C2_F_WING_17.tif,975.765
388,FR_NTR4_C2_F_WING_18.tif,829.883
389,FR_NTR4_C2_F_WING_19.tif,969.618
390,FR_NTR4_C2_F_WING_2.tif,906.148
391,FR_NTR4_C2_F_WING_3.tif,905.345
392,FR_NTR4_C2_F_WING_4.tif,948.458
393,FR_NTR4_C2_F_WING_5.tif,894.271
394,FR_NTR4_C2_F_WING_6.tif,891.297
395,FR_NTR4_C2_F_WING_7.tif,976.066
396,FR_NTR4_C2_F_WING_8.tif,899.161
397,FR_NTR4_C2_F_WING_9.tif,979.147
404,FR_NTR4_C2_M_FEMUR_1.tif,232.407
405,FR_NTR4_C2_M_FEMUR_10.tif,266.672
406,FR_NTR4_C2_M_FEMUR_11.tif,218.893
407,FR_NTR4_C2_M_FEMUR_12.tif,238.296
408,FR_NTR4_C2_M_FEMUR_13.tif,249.756
409,FR_NTR4_C2_M_FEMUR_15.tif,266.627
410,FR_NTR4_C2_M_FEMUR_2.tif,242.621
411,FR_NTR4_C2_M_FEMUR_3.tif,239.008
412,FR_NTR4_C2_M_FEMUR_4.tif,259.295
413,FR_NTR4_C2_M_FEMUR_5.tif,217.366
414,FR_NTR4_C2_M_FEMUR_6.tif,258.751
415,FR_NTR4_C2_M_FEMUR_7.tif,247.685
416,FR_NTR4_C2_M_FEMUR_8.tif,226.108
417,FR_NTR4_C2_M_FEMUR_9.tif,229.314
421,FR_NTR4_C2_M_HEAD_1.tif,342.58
422,FR_NTR4_C2_M_HEAD_10.tif,393.472
423,FR_NTR4_C2_M_HEAD_11.tif,325.576
424,FR_NTR4_C2_M_HEAD_12.tif,399.541
425,FR_NTR4_C2_M_HEAD_13.tif,396.365
426,FR_NTR4_C2_M_HEAD_15.tif,373.996
427,FR_NTR4_C2_M_HEAD_2.tif,381.965
428,FR_NTR4_C2_M_HEAD_3.tif,389.035
429,FR_NTR4_C2_M_HEAD_4.tif,388.417
430,FR_NTR4_C2_M_HEAD_5.tif,348.052
431,FR_NTR4_C2_M_HEAD_6.tif,383.677
432,FR_NTR4_C2_M_HEAD_7.tif,345.036
433,FR_NTR4_C2_M_HEAD_8.tif,354.16
434,FR_NTR4_C2_M_HEAD_9.tif,357.453
75,FR_NTR4_C2_M_TARSUS_1.tif,73.171
76,FR_NTR4_C2_M_TARSUS_10.tif,80.951
77,FR_NTR4_C2_M_TARSUS_11.tif,77.104
78,FR_NTR4_C2_M_TARSUS_12.tif,78.435
79,FR_NTR4_C2_M_TARSUS_13.tif,82.608
80,FR_NTR4_C2_M_TARSUS_15.tif,78.09
81,FR_NTR4_C2_M_TARSUS_2.tif,81.492
82,FR_NTR4_C2_M_TARSUS_3.tif,72.443
83,FR_NTR4_C2_M_TARSUS_4.tif,84.758
84,FR_NTR4_C2_M_TARSUS_5.tif,64.637
85,FR_NTR4_C2_M_TARSUS_6.tif,80.056
86,FR_NTR4_C2_M_TARSUS_7.tif,75
87,FR_NTR4_C2_M_TARSUS_8.tif,72.835
88,FR_NTR4_C2_M_TARSUS_9.tif,81.216
400,FR_NTR4_C2_M_THORAX_1.tif,370.85
401,FR_NTR4_C2_M_THORAX_10.tif,413.044
402,FR_NTR4_C2_M_THORAX_11.tif,337.557
403,FR_NTR4_C2_M_THORAX_12.tif,418.896
404,FR_NTR4_C2_M_THORAX_13.tif,411.005
405,FR_NTR4_C2_M_THORAX_15.tif,406.808
406,FR_NTR4_C2_M_THORAX_2.tif,419.687
407,FR_NTR4_C2_M_THORAX_3.tif,391.812
408,FR_NTR4_C2_M_THORAX_4.tif,426.305
409,FR_NTR4_C2_M_THORAX_5.tif,386.999
410,FR_NTR4_C2_M_THORAX_6.tif,401.659
411,FR_NTR4_C2_M_THORAX_7.tif,379.401
412,FR_NTR4_C2_M_THORAX_8.tif,362.271
413,FR_NTR4_C2_M_THORAX_9.tif,384.606
404,FR_NTR4_C2_M_TIBIA_1.tif,203.539
405,FR_NTR4_C2_M_TIBIA_10.tif,221.054
406,FR_NTR4_C2_M_TIBIA_11.tif,191.471
407,FR_NTR4_C2_M_TIBIA_12.tif,216.28
408,FR_NTR4_C2_M_TIBIA_13.tif,223.02
409,FR_NTR4_C2_M_TIBIA_15.tif,222.812
410,FR_NTR4_C2_M_TIBIA_2.tif,235.468
411,FR_NTR4_C2_M_TIBIA_3.tif,213.551
412,FR_NTR4_C2_M_TIBIA_4.tif,233.225
413,FR_NTR4_C2_M_TIBIA_5.tif,199.251
414,FR_NTR4_C2_M_TIBIA_6.tif,219.536
415,FR_NTR4_C2_M_TIBIA_7.tif,206.642
416,FR_NTR4_C2_M_TIBIA_8.tif,190.688
417,FR_NTR4_C2_M_TIBIA_9.tif,209.093
398,FR_NTR4_C2_M_WING_1.tif,791.281
399,FR_NTR4_C2_M_WING_10.tif,884.828
400,FR_NTR4_C2_M_WING_11.tif,788.351
401,FR_NTR4_C2_M_WING_12.tif,934.379
402,FR_NTR4_C2_M_WING_13.tif,890.555
403,FR_NTR4_C2_M_WING_15.tif,923.864
404,FR_NTR4_C2_M_WING_2.tif,922.837
405,FR_NTR4_C2_M_WING_3.tif,895.044
406,FR_NTR4_C2_M_WING_4.tif,941.871
407,FR_NTR4_C2_M_WING_5.tif,828.826
408,FR_NTR4_C2_M_WING_6.tif,898.944
409,FR_NTR4_C2_M_WING_7.tif,843.015
410,FR_NTR4_C2_M_WING_8.tif,804.384
411,FR_NTR4_C2_M_WING_9.tif,847.918
418,FR_SCTR1_C0_F_FEMUR_1.tif,327.002
419,FR_SCTR1_C0_F_FEMUR_10.tif,324.173
420,FR_SCTR1_C0_F_FEMUR_11.tif,314.428
421,FR_SCTR1_C0_F_FEMUR_12.tif,316.481
422,FR_SCTR1_C0_F_FEMUR_13.tif,267.419
423,FR_SCTR1_C0_F_FEMUR_14.tif,306.15
424,FR_SCTR1_C0_F_FEMUR_15.tif,327.361
425,FR_SCTR1_C0_F_FEMUR_16.tif,301.869
426,FR_SCTR1_C0_F_FEMUR_17.tif,313.512
427,FR_SCTR1_C0_F_FEMUR_18.tif,345.071
428,FR_SCTR1_C0_F_FEMUR_19.tif,306.413
429,FR_SCTR1_C0_F_FEMUR_2.tif,312.963
430,FR_SCTR1_C0_F_FEMUR_20.tif,315.087
431,FR_SCTR1_C0_F_FEMUR_3.tif,309.26
432,FR_SCTR1_C0_F_FEMUR_4.tif,333.24
433,FR_SCTR1_C0_F_FEMUR_5.tif,319.226
434,FR_SCTR1_C0_F_FEMUR_6.tif,330.103
435,FR_SCTR1_C0_F_FEMUR_7.tif,304.041
436,FR_SCTR1_C0_F_FEMUR_8.tif,316.457
437,FR_SCTR1_C0_F_FEMUR_9.tif,306.602
435,FR_SCTR1_C0_F_HEAD_1.tif,489.939
436,FR_SCTR1_C0_F_HEAD_10.tif,495.549
437,FR_SCTR1_C0_F_HEAD_11.tif,479.251
438,FR_SCTR1_C0_F_HEAD_12.tif,535.854
439,FR_SCTR1_C0_F_HEAD_13.tif,477.766
440,FR_SCTR1_C0_F_HEAD_14.tif,500.484
441,FR_SCTR1_C0_F_HEAD_15.tif,500.373
442,FR_SCTR1_C0_F_HEAD_16.tif,471.501
443,FR_SCTR1_C0_F_HEAD_17.tif,490.979
444,FR_SCTR1_C0_F_HEAD_18.tif,511.754
445,FR_SCTR1_C0_F_HEAD_19.tif,454.739
446,FR_SCTR1_C0_F_HEAD_2.tif,504.386
447,FR_SCTR1_C0_F_HEAD_20.tif,495.391
448,FR_SCTR1_C0_F_HEAD_3.tif,471.695
449,FR_SCTR1_C0_F_HEAD_4.tif,487.263
450,FR_SCTR1_C0_F_HEAD_5.tif,482.499
451,FR_SCTR1_C0_F_HEAD_6.tif,452.994
452,FR_SCTR1_C0_F_HEAD_7.tif,466.734
453,FR_SCTR1_C0_F_HEAD_8.tif,500.49
454,FR_SCTR1_C0_F_HEAD_9.tif,449.891
89,FR_SCTR1_C0_F_TARSUS_1.tif,107.075
90,FR_SCTR1_C0_F_TARSUS_10.tif,131.061
91,FR_SCTR1_C0_F_TARSUS_11.tif,111.79
92,FR_SCTR1_C0_F_TARSUS_12.tif,103.619
93,FR_SCTR1_C0_F_TARSUS_13.tif,100.703
94,FR_SCTR1_C0_F_TARSUS_14.tif,110.463
95,FR_SCTR1_C0_F_TARSUS_15.tif,126.289
96,FR_SCTR1_C0_F_TARSUS_16.tif,107.689
97,FR_SCTR1_C0_F_TARSUS_17.tif,103.576
98,FR_SCTR1_C0_F_TARSUS_18.tif,105.546
99,FR_SCTR1_C0_F_TARSUS_19.tif,111.803
100,FR_SCTR1_C0_F_TARSUS_2.tif,112.606
101,FR_SCTR1_C0_F_TARSUS_20.tif,112.606
102,FR_SCTR1_C0_F_TARSUS_3.tif,114.11
103,FR_SCTR1_C0_F_TARSUS_4.tif,121.631
104,FR_SCTR1_C0_F_TARSUS_5.tif,105.646
105,FR_SCTR1_C0_F_TARSUS_6.tif,124.326
106,FR_SCTR1_C0_F_TARSUS_7.tif,115.352
107,FR_SCTR1_C0_F_TARSUS_8.tif,117.444
108,FR_SCTR1_C0_F_TARSUS_9.tif,111.234
414,FR_SCTR1_C0_F_THORAX_1.tif,538.717
415,FR_SCTR1_C0_F_THORAX_10.tif,577.353
416,FR_SCTR1_C0_F_THORAX_11.tif,570.351
417,FR_SCTR1_C0_F_THORAX_12.tif,584.453
418,FR_SCTR1_C0_F_THORAX_13.tif,575.925
419,FR_SCTR1_C0_F_THORAX_14.tif,585.623
420,FR_SCTR1_C0_F_THORAX_15.tif,589.475
421,FR_SCTR1_C0_F_THORAX_16.tif,576.236
422,FR_SCTR1_C0_F_THORAX_17.tif,526.703
423,FR_SCTR1_C0_F_THORAX_18.tif,581.936
424,FR_SCTR1_C0_F_THORAX_19.tif,549.072
425,FR_SCTR1_C0_F_THORAX_2.tif,614.773
426,FR_SCTR1_C0_F_THORAX_20.tif,586.873
427,FR_SCTR1_C0_F_THORAX_3.tif,533.772
428,FR_SCTR1_C0_F_THORAX_4.tif,565.926
429,FR_SCTR1_C0_F_THORAX_5.tif,546.133
430,FR_SCTR1_C0_F_THORAX_6.tif,574.826
431,FR_SCTR1_C0_F_THORAX_7.tif,564.241
432,FR_SCTR1_C0_F_THORAX_8.tif,554.304
433,FR_SCTR1_C0_F_THORAX_9.tif,491.63
418,FR_SCTR1_C0_F_TIBIA_1.tif,270.823
419,FR_SCTR1_C0_F_TIBIA_10.tif,270.118
420,FR_SCTR1_C0_F_TIBIA_11.tif,270.224
421,FR_SCTR1_C0_F_TIBIA_12.tif,257.031
422,FR_SCTR1_C0_F_TIBIA_13.tif,281.233
423,FR_SCTR1_C0_F_TIBIA_14.tif,245.652
424,FR_SCTR1_C0_F_TIBIA_15.tif,291.853
425,FR_SCTR1_C0_F_TIBIA_16.tif,282.064
426,FR_SCTR1_C0_F_TIBIA_17.tif,257.94
427,FR_SCTR1_C0_F_TIBIA_18.tif,281.727
428,FR_SCTR1_C0_F_TIBIA_19.tif,253.298
429,FR_SCTR1_C0_F_TIBIA_2.tif,294.944
430,FR_SCTR1_C0_F_TIBIA_20.tif,272.259
431,FR_SCTR1_C0_F_TIBIA_3.tif,272.855
432,FR_SCTR1_C0_F_TIBIA_4.tif,273.905
433,FR_SCTR1_C0_F_TIBIA_5.tif,274.592
434,FR_SCTR1_C0_F_TIBIA_6.tif,292.535
435,FR_SCTR1_C0_F_TIBIA_7.tif,278.598
436,FR_SCTR1_C0_F_TIBIA_8.tif,280.922
437,FR_SCTR1_C0_F_TIBIA_9.tif,256.164
412,FR_SCTR1_C0_F_WING_1.tif,1173.76
413,FR_SCTR1_C0_F_WING_10.tif,1176.164
414,FR_SCTR1_C0_F_WING_11.tif,1182.327
415,FR_SCTR1_C0_F_WING_12.tif,1212.305
416,FR_SCTR1_C0_F_WING_13.tif,1175.154
417,FR_SCTR1_C0_F_WING_14.tif,1220.02
418,FR_SCTR1_C0_F_WING_15.tif,1198.432
419,FR_SCTR1_C0_F_WING_16.tif,1217.995
420,FR_SCTR1_C0_F_WING_17.tif,1156.749
421,FR_SCTR1_C0_F_WING_18.tif,1211.795
422,FR_SCTR1_C0_F_WING_19.tif,1111.016
423,FR_SCTR1_C0_F_WING_2.tif,1212.607
424,FR_SCTR1_C0_F_WING_20.tif,1222.932
425,FR_SCTR1_C0_F_WING_3.tif,5
426,FR_SCTR1_C0_F_WING_4.tif,1223.958
427,FR_SCTR1_C0_F_WING_5.tif,1168.726
428,FR_SCTR1_C0_F_WING_6.tif,1207.544
429,FR_SCTR1_C0_F_WING_7.tif,1201.921
430,FR_SCTR1_C0_F_WING_8.tif,1214.592
431,FR_SCTR1_C0_F_WING_9.tif,7.071
438,FR_SCTR1_C0_M_FEMUR_1.tif,279.475
439,FR_SCTR1_C0_M_FEMUR_10.tif,298.027
440,FR_SCTR1_C0_M_FEMUR_11.tif,317.717
441,FR_SCTR1_C0_M_FEMUR_12.tif,301.04
442,FR_SCTR1_C0_M_FEMUR_13.tif,307.859
443,FR_SCTR1_C0_M_FEMUR_14.tif,307.826
444,FR_SCTR1_C0_M_FEMUR_15.tif,323.538
445,FR_SCTR1_C0_M_FEMUR_16.tif,311.194
446,FR_SCTR1_C0_M_FEMUR_17.tif,318.849
447,FR_SCTR1_C0_M_FEMUR_18.tif,308.185
448,FR_SCTR1_C0_M_FEMUR_19.tif,301.445
449,FR_SCTR1_C0_M_FEMUR_2.tif,324.68
450,FR_SCTR1_C0_M_FEMUR_20.tif,300.666
451,FR_SCTR1_C0_M_FEMUR_3.tif,314.178
452,FR_SCTR1_C0_M_FEMUR_4.tif,303.002
453,FR_SCTR1_C0_M_FEMUR_5.tif,290.388
454,FR_SCTR1_C0_M_FEMUR_6.tif,322.456
455,FR_SCTR1_C0_M_FEMUR_7.tif,302.65
456,FR_SCTR1_C0_M_FEMUR_8.tif,304.926
457,FR_SCTR1_C0_M_FEMUR_9.tif,288.106
455,FR_SCTR1_C0_M_HEAD_1.tif,482.37
456,FR_SCTR1_C0_M_HEAD_10.tif,462.223
457,FR_SCTR1_C0_M_HEAD_11.tif,468.181
458,FR_SCTR1_C0_M_HEAD_12.tif,450.099
459,FR_SCTR1_C0_M_HEAD_13.tif,463.923
460,FR_SCTR1_C0_M_HEAD_14.tif,463.026
461,FR_SCTR1_C0_M_HEAD_15.tif,447.147
462,FR_SCTR1_C0_M_HEAD_16.tif,465.288
463,FR_SCTR1_C0_M_HEAD_17.tif,460.165
464,FR_SCTR1_C0_M_HEAD_18.tif,451.774
465,FR_SCTR1_C0_M_HEAD_19.tif,458.486
466,FR_SCTR1_C0_M_HEAD_2.tif,459.167
467,FR_SCTR1_C0_M_HEAD_20.tif,458.996
468,FR_SCTR1_C0_M_HEAD_3.tif,465.242
469,FR_SCTR1_C0_M_HEAD_4.tif,444.01
470,FR_SCTR1_C0_M_HEAD_5.tif,448.51
471,FR_SCTR1_C0_M_HEAD_6.tif,505.665
472,FR_SCTR1_C0_M_HEAD_7.tif,441.203
473,FR_SCTR1_C0_M_HEAD_8.tif,458.384
474,FR_SCTR1_C0_M_HEAD_9.tif,438.488
109,FR_SCTR1_C0_M_TARSUS_1.tif,104.12
110,FR_SCTR1_C0_M_TARSUS_10.tif,102.883
111,FR_SCTR1_C0_M_TARSUS_11.tif,103.325
112,FR_SCTR1_C0_M_TARSUS_12.tif,120
113,FR_SCTR1_C0_M_TARSUS_13.tif,100.896
114,FR_SCTR1_C0_M_TARSUS_14.tif,101.079
115,FR_SCTR1_C0_M_TARSUS_15.tif,105.513
116,FR_SCTR1_C0_M_TARSUS_16.tif,104.809
117,FR_SCTR1_C0_M_TARSUS_17.tif,101.592
118,FR_SCTR1_C0_M_TARSUS_18.tif,106.677
119,FR_SCTR1_C0_M_TARSUS_19.tif,100.18
120,FR_SCTR1_C0_M_TARSUS_2.tif,97.144
121,FR_SCTR1_C0_M_TARSUS_20.tif,99.202
122,FR_SCTR1_C0_M_TARSUS_3.tif,101.607
123,FR_SCTR1_C0_M_TARSUS_4.tif,103.078
124,FR_SCTR1_C0_M_TARSUS_5.tif,98.489
125,FR_SCTR1_C0_M_TARSUS_6.tif,114.935
126,FR_SCTR1_C0_M_TARSUS_7.tif,95.336
127,FR_SCTR1_C0_M_TARSUS_8.tif,115.156
128,FR_SCTR1_C0_M_TARSUS_9.tif,99.504
434,FR_SCTR1_C0_M_THORAX_1.tif,492.379
435,FR_SCTR1_C0_M_THORAX_10.tif,503.954
436,FR_SCTR1_C0_M_THORAX_11.tif,532.272
437,FR_SCTR1_C0_M_THORAX_12.tif,481.4
438,FR_SCTR1_C0_M_THORAX_13.tif,555.371
439,FR_SCTR1_C0_M_THORAX_14.tif,506.436
440,FR_SCTR1_C0_M_THORAX_15.tif,509.133
441,FR_SCTR1_C0_M_THORAX_16.tif,511.188
442,FR_SCTR1_C0_M_THORAX_17.tif,491.675
443,FR_SCTR1_C0_M_THORAX_18.tif,514.48
444,FR_SCTR1_C0_M_THORAX_19.tif,523.894
445,FR_SCTR1_C0_M_THORAX_2.tif,478.026
446,FR_SCTR1_C0_M_THORAX_20.tif,495.101
447,FR_SCTR1_C0_M_THORAX_3.tif,494.065
448,FR_SCTR1_C0_M_THORAX_4.tif,484.737
449,FR_SCTR1_C0_M_THORAX_5.tif,545.536
450,FR_SCTR1_C0_M_THORAX_6.tif,555.93
451,FR_SCTR1_C0_M_THORAX_7.tif,455.281
452,FR_SCTR1_C0_M_THORAX_8.tif,528.91
453,FR_SCTR1_C0_M_THORAX_9.tif,494.329
438,FR_SCTR1_C0_M_TIBIA_1.tif,267.526
439,FR_SCTR1_C0_M_TIBIA_10.tif,262.711
440,FR_SCTR1_C0_M_TIBIA_11.tif,289.415
441,FR_SCTR1_C0_M_TIBIA_12.tif,261.521
442,FR_SCTR1_C0_M_TIBIA_13.tif,272.969
443,FR_SCTR1_C0_M_TIBIA_14.tif,273.035
444,FR_SCTR1_C0_M_TIBIA_15.tif,290.766
445,FR_SCTR1_C0_M_TIBIA_16.tif,266.413
446,FR_SCTR1_C0_M_TIBIA_17.tif,266.113
447,FR_SCTR1_C0_M_TIBIA_18.tif,269.03
448,FR_SCTR1_C0_M_TIBIA_19.tif,280.927
449,FR_SCTR1_C0_M_TIBIA_2.tif,249.884
450,FR_SCTR1_C0_M_TIBIA_20.tif,271.487
451,FR_SCTR1_C0_M_TIBIA_3.tif,262.992
452,FR_SCTR1_C0_M_TIBIA_4.tif,271.588
453,FR_SCTR1_C0_M_TIBIA_5.tif,265.089
454,FR_SCTR1_C0_M_TIBIA_6.tif,271.831
455,FR_SCTR1_C0_M_TIBIA_7.tif,265.189
456,FR_SCTR1_C0_M_TIBIA_8.tif,263.592
457,FR_SCTR1_C0_M_TIBIA_9.tif,239.616
432,FR_SCTR1_C0_M_WING_1.tif,1079.352
433,FR_SCTR1_C0_M_WING_10.tif,1019.865
434,FR_SCTR1_C0_M_WING_11.tif,5.099
435,FR_SCTR1_C0_M_WING_12.tif,1009.032
436,FR_SCTR1_C0_M_WING_13.tif,1106.581
437,FR_SCTR1_C0_M_WING_14.tif,1060.525
438,FR_SCTR1_C0_M_WING_15.tif,1038.463
439,FR_SCTR1_C0_M_WING_16.tif,1032.187
440,FR_SCTR1_C0_M_WING_17.tif,1038.732
441,FR_SCTR1_C0_M_WING_18.tif,1061.742
442,FR_SCTR1_C0_M_WING_19.tif,1062.098
443,FR_SCTR1_C0_M_WING_2.tif,1029.272
444,FR_SCTR1_C0_M_WING_20.tif,1040.741
445,FR_SCTR1_C0_M_WING_3.tif,1073.407
446,FR_SCTR1_C0_M_WING_4.tif,1050.583
447,FR_SCTR1_C0_M_WING_5.tif,1055.298
448,FR_SCTR1_C0_M_WING_6.tif,1179.587
449,FR_SCTR1_C0_M_WING_7.tif,1029.145
450,FR_SCTR1_C0_M_WING_8.tif,1028.095
451,FR_SCTR1_C0_M_WING_9.tif,993.878
458,FR_SCTR1_C1_F_FEMUR_1.tif,289.945
459,FR_SCTR1_C1_F_FEMUR_10.tif,309.115
460,FR_SCTR1_C1_F_FEMUR_11.tif,276.632
461,FR_SCTR1_C1_F_FEMUR_12.tif,290.408
462,FR_SCTR1_C1_F_FEMUR_13.tif,274.804
463,FR_SCTR1_C1_F_FEMUR_14.tif,296.015
464,FR_SCTR1_C1_F_FEMUR_15.tif,255.635
465,FR_SCTR1_C1_F_FEMUR_16.tif,310.161
466,FR_SCTR1_C1_F_FEMUR_17.tif,315.063
467,FR_SCTR1_C1_F_FEMUR_18.tif,285.939
468,FR_SCTR1_C1_F_FEMUR_19.tif,290.931
469,FR_SCTR1_C1_F_FEMUR_2.tif,305.851
470,FR_SCTR1_C1_F_FEMUR_20.tif,276.205
471,FR_SCTR1_C1_F_FEMUR_3.tif,302.688
472,FR_SCTR1_C1_F_FEMUR_4.tif,246.148
473,FR_SCTR1_C1_F_FEMUR_5.tif,238.025
474,FR_SCTR1_C1_F_FEMUR_6.tif,317.819
475,FR_SCTR1_C1_F_FEMUR_7.tif,324.076
476,FR_SCTR1_C1_F_FEMUR_8.tif,276.552
477,FR_SCTR1_C1_F_FEMUR_9.tif,300.54
475,FR_SCTR1_C1_F_HEAD_1.tif,437.745
476,FR_SCTR1_C1_F_HEAD_10.tif,452.769
477,FR_SCTR1_C1_F_HEAD_11.tif,409.121
478,FR_SCTR1_C1_F_HEAD_12.tif,393.732
479,FR_SCTR1_C1_F_HEAD_13.tif,404.401
480,FR_SCTR1_C1_F_HEAD_14.tif,404.254
481,FR_SCTR1_C1_F_HEAD_15.tif,373.696
482,FR_SCTR1_C1_F_HEAD_16.tif,453.1
483,FR_SCTR1_C1_F_HEAD_17.tif,442.945
484,FR_SCTR1_C1_F_HEAD_18.tif,437.173
485,FR_SCTR1_C1_F_HEAD_19.tif,400.991
486,FR_SCTR1_C1_F_HEAD_2.tif,408.721
487,FR_SCTR1_C1_F_HEAD_20.tif,428.264
488,FR_SCTR1_C1_F_HEAD_3.tif,467.726
489,FR_SCTR1_C1_F_HEAD_4.tif,368.416
490,FR_SCTR1_C1_F_HEAD_5.tif,372.839
491,FR_SCTR1_C1_F_HEAD_6.tif,471.411
492,FR_SCTR1_C1_F_HEAD_7.tif,493.474
493,FR_SCTR1_C1_F_HEAD_8.tif,428.557
494,FR_SCTR1_C1_F_HEAD_9.tif,490.927
129,FR_SCTR1_C1_F_TARSUS_1.tif,96.566
130,FR_SCTR1_C1_F_TARSUS_10.tif,109.179
131,FR_SCTR1_C1_F_TARSUS_11.tif,97.268
132,FR_SCTR1_C1_F_TARSUS_12.tif,86.608
133,FR_SCTR1_C1_F_TARSUS_13.tif,85.235
134,FR_SCTR1_C1_F_TARSUS_14.tif,89.045
135,FR_SCTR1_C1_F_TARSUS_15.tif,80.455
136,FR_SCTR1_C1_F_TARSUS_16.tif,104.35
137,FR_SCTR1_C1_F_TARSUS_17.tif,99.04
138,FR_SCTR1_C1_F_TARSUS_18.tif,88.752
139,FR_SCTR1_C1_F_TARSUS_19.tif,102.157
140,FR_SCTR1_C1_F_TARSUS_2.tif,99.644
141,FR_SCTR1_C1_F_TARSUS_20.tif,86.585
142,FR_SCTR1_C1_F_TARSUS_3.tif,104.69
143,FR_SCTR1_C1_F_TARSUS_4.tif,87.092
144,FR_SCTR1_C1_F_TARSUS_5.tif,77.466
145,FR_SCTR1_C1_F_TARSUS_6.tif,105.209
146,FR_SCTR1_C1_F_TARSUS_7.tif,122.874
147,FR_SCTR1_C1_F_TARSUS_8.tif,98.793
148,FR_SCTR1_C1_F_TARSUS_9.tif,104.307
454,FR_SCTR1_C1_F_THORAX_1.tif,518.375
455,FR_SCTR1_C1_F_THORAX_10.tif,516.501
