"treatment","replicate","cohort","sex","individual","femur","head","tarsus","thorax","tibia","wing","thorax_c"
"SCT","1",1,"M","7",8.93441713717271,9.55119270471005,7.33633590589585,9.70793046405357,8.75436950691813,10.845229501255,-0.0482420252483582
"SCT","1",1,"M","8",9.11242959177694,9.67567968563679,7.31824005370104,9.73126895601878,8.80163813871017,10.8577629465042,-0.0249035332831458
"SCT","1",1,"M","9",8.79617956291785,9.47634304870868,7.04734209674889,9.50265319111297,8.5477943475786,10.6876647736677,-0.25351929818896
"SCT","1",2,"F","1",8.51008413135315,9.23570717307906,6.67689645380744,9.1602358259393,8.23613885987644,10.3463840068381,-0.595936663362625
"SCT","1",2,"F","10",8.67814822727056,9.34818846761427,6.97286414949634,9.40353519807743,8.42784362945528,10.5203683879646,-0.352637291224497
"SCT","1",2,"F","11",8.68096892546034,9.49567823533361,7.14770120208562,9.56924924323325,8.48186278564225,10.7002254514136,-0.186923246068677
"SCT","1",2,"F","12",8.52798332215471,9.29678609387649,6.85249561061931,9.32538519517249,8.40668174476196,10.5732440211388,-0.430787294129441
"SCT","1",2,"F","13",8.71932383314335,9.36647594664956,7.17415896227004,9.52213767336991,8.48914741926729,10.4762790041918,-0.234034815932018
"SCT","1",2,"F","14",8.70761278275927,9.51831885687542,7.33297786144258,9.64505281257463,8.58040686439533,10.7888600850511,-0.1111196767273
"SCT","1",2,"F","15",8.5657799026869,9.12072022916256,7.09573833569337,9.33264911793436,8.37532339563631,10.5468080782168,-0.423523371367569
"SCT","1",2,"F","16",8.91279951576036,9.5404402995463,7.29128886849996,9.710091406676,8.59199702583441,10.8457865933798,-0.0460810826259248
"SCT","1",2,"F","17",8.67022607581495,9.40468379023228,7.12309950783137,9.52727072933143,8.45259588405221,10.6479472619618,-0.228901759970494
"SCT","1",2,"F","18",8.76747072327304,9.45774919101842,7.23559589265624,9.51062869176108,8.5287827522071,10.671478711826,-0.245543797540844
"SCT","1",2,"F","19",8.60969046218298,9.40696637641105,7.11845289459386,9.47532553493028,8.39214647235272,10.533778229224,-0.280846954371642
"SCT","1",2,"F","2",8.81730818890527,9.50881760166322,7.17092238359031,9.59937377102764,8.60166546173489,10.7682109911166,-0.156798718274283
"SCT","1",2,"F","20",8.89054209329088,9.54639184959457,7.29260737567637,9.60749061322327,8.7190309389245,10.8068574544841,-0.148681876078657
"SCT","1",2,"F","3",8.95181376477846,9.46002942089383,7.18118371930306,9.59710961710633,8.5717514627112,10.706344569667,-0.159062872195598
"SCT","1",2,"F","4",8.69423899539662,9.50617050140955,7.06882792034827,9.56536557072135,8.54891966403111,10.7469622849291,-0.190806918580577
"SCT","1",2,"F","5",8.78147279197315,9.52250622958248,7.2219458833199,9.55669044685068,8.55564606041568,10.7658796322814,-0.199482042451242
"SCT","1",2,"F","6",8.71441957661791,9.54269074993956,7.16803309666693,9.53308841446234,8.46539925031493,10.6854764688386,-0.223084074839591
"SCT","1",2,"F","7",8.82118738582894,9.43965855346256,7.18081387336151,9.56668959894859,8.54508138075991,10.7135473102131,-0.189482890353339
"SCT","1",2,"F","8",8.75874361657381,9.44415726117678,7.05131294965822,9.52241866039651,8.47918827536211,10.7099728631907,-0.233753828905416
"SCT","1",2,"F","9",8.76076177914477,9.39530995921849,7.19758317176249,9.5367238804851,8.51904319872315,10.611801223843,-0.219448608816823
"SCT","1",2,"M","1",8.65711117757863,9.38207135916048,7.08077082829271,9.35371959984514,8.39284918210823,10.5345274179905,-0.402452889456782
"SCT","1",2,"M","10",8.70594300407905,9.35967489174118,7.3111438369415,9.41322591446045,8.51008413135315,10.5814965304707,-0.342946574841475
"SCT","1",2,"M","11",8.48292070277961,9.13597754809154,7.12705947272165,9.19451786055248,8.3857504761053,10.4023837080495,-0.561654628749448
"SCT","1",2,"M","12",8.83399226324368,9.45062220621331,7.33442510627643,9.62476848180203,8.71088891904854,10.7442302801135,-0.131404007499896
"SCT","1",2,"M","13",8.83986048735682,9.42516456546793,7.16403448330367,9.52723799977882,8.64629567631976,10.6906520473923,-0.228934489523102
"SCT","1",2,"M","14",8.7566667925005,9.3699638525667,7.35510931961776,9.42167080660498,8.36419348732818,10.584304493416,-0.334501682696949
"SCT","1",2,"M","15",8.89518233129389,9.51618029358118,7.25424193125706,9.56126542053314,8.61028110015641,10.7252199909358,-0.19490706876879
"SCT","1",2,"M","16",8.75339982426453,9.42090370497789,7.07463257877795,9.47405451930827,8.49884543289719,10.6451298945662,-0.28211796999366
"SCT","1",2,"M","17",8.6035017159525,9.25261954960156,6.99957443245492,9.32499614309388,8.33786272551314,NA,-0.431176346208051
"SCT","1",2,"M","18",8.80264204960514,9.43785668276371,7.21598391571668,9.44415726117678,8.59482455326252,10.6663427478563,-0.31201522812515
"SCT","1",2,"M","19",8.69272227929158,9.33394701067392,7.15044258533746,9.3764986974727,8.5047749486201,10.5574135888828,-0.37967379182923
"SCT","1",2,"M","2",8.76966118406871,9.37839493157256,7.0883627289413,9.32551067346573,8.51735250168214,10.5415749653224,-0.430661815836197
"SCT","1",2,"M","20",8.57424582976761,9.3111522854887,6.85342415015539,9.35546166111785,8.36621167546058,10.4808510365341,-0.400710828184076
"SCT","1",2,"M","3",8.68673710327612,9.37033285783942,6.96283184685744,9.43920636399001,8.45159980165309,10.4985319936429,-0.316966125311918
"SCT","1",2,"M","4",8.65893135335145,9.36685397357528,7.16219963633637,9.41788613650732,8.56175904844781,10.6022973693104,-0.338286352794603
"SCT","1",2,"M","5",8.63690923455888,9.38669284401419,7.23789098264353,9.44293558695625,8.59714079931324,10.5728952496444,-0.313236902345674
"SCT","1",2,"M","6",8.72979701470549,9.42133427141649,7.0852635750938,9.43247636437835,8.47138438223913,10.602178260363,-0.323696124923572
"SCT","1",2,"M","7",8.10052700356628,9.09086482605125,7.02824761013111,9.23976082607452,8.32156543692786,10.419844356113,-0.516411663227403
"SCT","1",2,"M","8",8.61158514139499,9.30250470301338,7.04175225754268,9.26805693770458,8.43606418053341,10.4437373069218,-0.48811555159735
"SCT","1",2,"M","9",8.79454883241714,9.46069222282743,7.10660496851623,9.59843599767694,8.66713345248911,10.7769438909707,-0.157736491624982
"SCT","2",0,"F","1",9.13026656560964,9.71748908059311,7.71254019321521,9.96663700457996,8.95542915034372,11.0687829478568,0.21046451527803
"SCT","2",0,"F","10",9.11937473061388,9.79510469579401,7.73437846525333,10.0702613084738,9.01118186705498,11.1486293654058,0.314088819171866
"SCT","2",0,"F","11",9.24395360193171,9.90567213215736,7.71902457099843,10.0425234181079,8.91360102539489,11.136456815107,0.286350928806012
"SCT","2",0,"F","12",9.07771986665655,9.79011844553371,7.54518913543673,10.0720473039597,9.0476260918366,11.1101455379912,0.315874814657814
"SCT","2",0,"F","13",9.24113168847768,9.78966071126493,7.71824747305259,10.0478720067009,9.01272560981294,11.0994157160349,0.291699517398987
"SCT","2",0,"F","14",9.11931200652565,9.82191987566214,7.65622683303521,10.0395204422688,8.97784361605074,11.0879892587403,0.283347952966917
"SCT","2",0,"F","15",9.20358054700205,9.84289963479544,7.71457288763964,10.0259844940773,9.03587485993567,11.1292186928093,0.269812004775391
"SCT","2",0,"F","16",9.00825097161666,9.74899386551692,7.80304461997798,9.96885584735695,8.86137347704598,11.0416326016396,0.212683358055022
"SCT","2",0,"F","17",9.13529533140928,9.84734006445476,7.67079903250217,10.0782163974528,8.90249618362997,11.0974294048426,0.322043908150903
"SCT","2",0,"F","18",9.15193397728569,9.88220077655062,7.58849488929183,10.0847521672711,8.99874062136626,11.1273977761681,0.328579677969159
"SCT","2",0,"F","19",9.14160900115208,9.81914809790447,7.6035017159525,9.91269929573934,8.84026451586714,NA,0.156526806437418
"SCT","2",0,"F","2",9.12729461402072,9.81554335858027,7.78289906066097,10.0435357357665,8.93196335419534,11.0517112042752,0.287363246464558
"SCT","2",0,"F","20",9.23198129219127,9.70879651220362,7.61709711897743,9.95125820611649,9.00369445418652,11.0852438139076,0.195085716814562
"SCT","2",0,"M","21",9.22588148974658,9.80851623418471,7.40648405085037,9.85782367810326,8.81121590397134,10.9594694877334,0.101651188801338
"SCT","2",0,"F","4",9.14350816523704,9.81194750209276,7.52473016385136,10.014262513002,8.95486146348256,11.0662960367415,0.258090023700037
"SCT","2",0,"F","5",9.1827175675712,9.8221511109974,7.59680815435427,10.0396912624569,8.89240110921444,11.0553863895775,0.28351877315499
"SCT","2",0,"F","6",9.28887133121703,9.85034316428795,7.57021323513377,10.0330910770345,9.02622125881457,11.1189633556396,0.276918587732604
"SCT","2",0,"F","7",9.22298355593466,9.86643321071725,7.68496473441314,10.0148773348633,8.89200012605503,11.0699630114062,0.258704845561367
"SCT","2",0,"F","8",9.19386736028646,9.80400552786766,7.70598798498356,10.1031984131034,8.94931884985761,11.149171798388,0.347025923801514
"SCT","2",0,"F","9",9.15306565079715,9.8037083153568,7.65376377087333,10.0223948107639,9.03846958076925,11.0564464250959,0.266222321462008
"SCT","2",0,"M","1",9.13076448746267,9.66616605940667,7.45622957984651,9.78135692191525,8.92581885182954,10.8711916295836,0.0251844326133259
"SCT","2",0,"M","10",9.1266802866388,9.6795527211734,7.54633801815874,9.8774957066853,8.96220250553113,10.9168359310063,0.121323217383376
"SCT","2",0,"M","11",9.18097106947176,9.78169230972312,7.51726461910452,9.88211547004802,8.93263348097301,10.917628265697,0.125942980746096
"SCT","2",0,"M","12",9.11444499619222,9.72541019797649,7.36150360975442,9.78476205622512,8.93911542134353,10.848305404648,0.0285895669231913
"SCT","2",0,"M","13",9.0952379875332,9.68129579591413,7.34997011383051,9.82587541179879,8.98605356924616,10.8372491412847,0.0697029224968642
"SCT","2",0,"M","14",9.09504663207431,9.6989700962558,7.45897745491918,9.75669470995678,8.94086378519935,10.8214691567017,0.000522220654849193
"SCT","2",0,"M","15",9.18555458172518,9.73042261532609,7.53576254876066,9.8675481685676,9.01253338174313,10.9522661837608,0.111375679265672
"SCT","2",0,"M","16",8.98932556930882,9.69144090294935,7.3733017380637,9.80049812361728,8.82677691611256,10.8421002488474,0.0443256343153564
"SCT","2",0,"M","17",9.21461151974487,9.72876006890631,7.30867474228001,9.84914791126056,8.91958711308819,10.8797447760516,0.0929754219586325
"SCT","2",0,"M","18",9.06107196158482,9.6769325148318,7.47144486435545,9.86008050154489,9.02246447320873,10.934260812425,0.103908012242966
"SCT","2",0,"M","19",9.01345791992741,9.72293237292169,7.4230278901192,9.94749918188847,8.88537059978087,10.9036704747554,0.191326692586541
"SCT","2",0,"M","2",9.04147219624372,9.57863220642183,7.36665074560429,9.79097289833954,8.89214697789233,10.8635052206266,0.0348004090376186
"SCT","2",0,"M","20",9.02304744179517,9.73921545408855,7.38143580181388,9.86573448618652,8.99146764021284,10.9112606498171,0.109561996884592
"SCT","2",0,"M","3",8.99671439344371,9.62325856471254,7.4189410434914,9.78547070211881,8.75837186779591,10.8410151814303,0.0292982128168795
"SCT","2",0,"M","4",9.11066380039222,9.71670158763124,7.46539925031493,9.8427476832647,8.86766593595697,10.957757032241,0.0865751939627692
"SCT","2",0,"M","5",8.92049008723394,9.57690455388455,7.12527306733802,9.75210589938421,8.78125324081669,10.8640826560558,-0.00406658991771991
"SCT","2",0,"M","6",9.07022636472644,9.64223146056089,7.31813916476004,9.83198572886873,8.87330749507725,10.8383648903878,0.0758132395668074
"SCT","2",0,"M","7",9.05315790281188,9.63749220496489,7.38116218460006,9.75092604805533,8.92446641396965,10.8144127927354,-0.00524644124659979
"SCT","2",0,"M","8",9.02533061572127,9.67255270922012,7.4470320114042,9.82380721386364,8.8563277801806,10.9091076625275,0.0676347245617173
"SCT","2",0,"M","9",9.16406722722967,9.6527973687374,7.41963082565325,9.82768966933761,8.97220711277148,10.8815437863293,0.0715171800356824
"SCT","2",1,"F","1",8.86716607645979,9.57308373763971,7.34063011308504,9.68046867028493,8.74595635864755,10.8090099066863,-0.0757038190169919
"SCT","2",1,"F","10",8.89790194940056,9.60082594334348,7.31026491778684,9.70528419445166,8.65818097514276,10.7892270938862,-0.0508882948502674
"SCT","2",1,"F","11",8.99118819069478,9.70168596777902,7.4822905476912,9.91617231079567,8.81565353764085,11.0047435192914,0.159999821493743
"SCT","2",1,"F","12",9.06589678149937,9.6900706802427,7.47657659873944,9.85515196357274,8.86362187833203,10.9744307488066,0.0989794742708092
"SCT","2",1,"F","13",9.06536593886809,9.67703413650579,7.33374325222796,9.92619675573418,8.74405505526177,10.9854938376103,0.17002426643225
"SCT","2",1,"F","14",8.96740112190906,9.64153953820059,7.36838945142305,9.80671663988116,8.75926390398654,10.9716900869626,0.0505441505792366
"SCT","2",1,"F","15",9.10086425485927,9.73703169681319,7.50193537530542,9.93279547310264,8.88314449853923,11.0328464718129,0.17662298380071
"SCT","2",1,"F","16",9.06104684236009,9.69434588316953,7.45160746645074,9.87487449821708,8.84199645694332,10.9453193507781,0.118702008915156
"SCT","2",1,"F","17",8.83252735620524,9.54152095384987,7.25413646595357,9.62450674004964,8.59483843407247,10.8494984469416,-0.131665749252285
"SCT","2",1,"F","18",9.13985004575145,9.7457282094747,7.49819993340941,9.95448829045192,8.9228141681341,11.0503807305442,0.19831580114999
"SCT","2",1,"F","19",9.03208677866818,9.61761300230469,7.38724995501899,9.80895306815524,8.83438618118135,11.0024209645131,0.0527805788533158
"SCT","2",1,"F","2",9.01110905725203,9.84169527196643,7.64435218305711,9.94812410276969,8.91342851579008,11.0935369782307,0.191951613467767
"SCT","2",1,"F","20",9.02622125881457,9.64838034378707,7.37998664987471,9.88372691031891,8.77182990699418,10.9591770310172,0.127554421016987
"SCT","2",1,"F","3",9.12935645668406,9.74893461258595,7.49183336387357,9.9122064460139,8.82745636665782,11.0413588832708,0.156033956711973
"SCT","2",1,"F","4",8.98300748803807,9.57442182270233,7.39995285170316,9.72591412538849,8.78207638543178,10.9219665890336,-0.0302583639134379
"SCT","2",1,"F","5",9.01957194381105,9.67893085292378,7.24908268312634,9.83038910043563,8.79998346818258,10.9569499904995,0.0742166111337035
"SCT","2",1,"F","6",9.27075721810243,9.65444985659855,8.16403448330367,9.71204436950351,9.30539157995048,10.7977044392757,-0.0441281197984189
"SCT","2",1,"F","7",9.14816003769681,9.78135692191525,7.59766733035591,9.93454328163697,8.79277709985122,11.0139472178941,0.178370792335043
"SCT","2",1,"F","8",9.15457316926336,9.82570391442533,7.73898309610113,10.0249906878598,8.98755569903879,11.0917024034442,0.268818198557852
"SCT","2",1,"F","9",9.15026313684521,9.78215867406823,7.63683508270795,9.89239263889155,8.88085803592788,11.0539659061883,0.136220149589626
"SCT","2",1,"M","1",9.03736688386902,9.62010781941836,7.31657448331053,9.67104921806438,8.83053057059898,10.856300278177,-0.085123271237542
"SCT","2",1,"M","10",9.17528726672422,9.68555467976494,7.38537335651893,9.81560589367427,8.89513724267067,10.920503932131,0.0594334043723403
"SCT","2",1,"M","11",8.81667155135418,9.48555087685479,7.30738778580996,9.6608851529745,8.7442740830013,10.8195431196221,-0.0952873363274236
"SCT","2",1,"M","12",8.87460010965485,9.5737423714362,7.32128022483394,9.64872136692641,8.79738029285768,10.7471121766208,-0.107451122375521
"SCT","2",1,"M","13",9.05599402007038,9.64592393444559,7.25350351217494,9.75260058942456,8.81442024336796,10.819719804853,-0.00357189987736284
"SCT","2",1,"M","14",8.87259205564089,9.28202973343093,7.06702792630206,9.41384368928772,8.5987544245053,10.5940122933599,-0.34232880001421
"SCT","2",1,"M","15",8.9714428644485,9.51574413562911,7.20494983079822,9.68431258041918,8.76141120020275,10.7604895538549,-0.0718599088827503
"SCT","2",1,"M","16",9.00435298517974,9.65245063917167,7.29665809211604,9.73962355995557,8.69097673153975,10.8474857076657,-0.016548929346353
"SCT","2",1,"M","17",8.94665646869651,9.57462594761362,7.20196393893599,9.68527114498181,8.6527973687374,10.7825563363246,-0.0709013443201183
"SCT","2",1,"M","18",9.01670986860359,9.67603727925475,7.10594280657542,9.71908506516121,8.76588733782082,10.811514560261,-0.0370874241407115
"SCT","2",1,"M","19",8.77378694413086,9.41912527896089,7.21722877711313,9.51611432857299,8.6077932914323,10.6496704578671,-0.240058160728939
"SCT","2",1,"M","2",9.0560998879997,9.66548882851052,7.39150734814925,9.74054921835117,8.90144720172566,10.8798601280262,-0.0156232709507602
"SCT","2",1,"M","20",NA,9.60961833284062,7.40448978195483,9.69194385719697,8.79960413087418,10.7944612039743,-0.064228632104955
"SCT","2",1,"M","3",9.1719415729397,9.73658511210264,7.33699993906603,9.8113980916621,8.90201385886848,10.8693251466729,0.0552256023601689
"SCT","2",1,"F","21",9.04922252338257,9.73060897922277,7.36801588768149,9.89310115064924,8.82956947945582,11.0195163608055,0.136928661347318
"SCT","2",1,"M","5",8.7911485741322,9.4896924734884,7.14932775443501,9.52327952663238,8.4900806057417,NA,-0.232892962669544
"SCT","2",1,"M","6",8.97081726909749,9.57201237530726,7.16013733069355,9.71034768362102,8.77091489462527,10.8119430240492,-0.0458248056809047
"SCT","2",1,"M","7",9.04780356038158,9.63143197713359,7.21834643273418,9.71745720663473,8.84305449200388,10.8682976943987,-0.0387152826671961
"SCT","2",1,"M","8",9.07456787891151,9.72380533203494,7.28966047664055,9.7806584552637,8.84385480956364,10.875217410549,0.0244859659617749
"SCT","2",1,"M","9",9.06554624694923,9.67244748294051,7.49175882178475,9.82701919170975,8.90514049408034,10.8941886459544,0.0708467024078274
